demand_type,time_period,origin_zone,dest_zone,demand
cycling,AM Peak (7-9am),30401108303,30401108419,13.58633142
cycling,AM Peak (7-9am),30401108303,30501110519,15.49731793
cycling,AM Peak (7-9am),30401108304,30504113732,9.179060059
cycling,AM Peak (7-9am),30401108311,30401108205,10.18556824
cycling,AM Peak (7-9am),30401108402,30303106516,6.617271759
cycling,AM Peak (7-9am),30401108402,30401108205,5.678556152
cycling,AM Peak (7-9am),30401108402,30401108403,6.698373779
cycling,AM Peak (7-9am),30401108402,30401108411,21.86307452
cycling,AM Peak (7-9am),30401108402,30403109423,14.92584955
cycling,AM Peak (7-9am),30401108402,30501110612,22.90495264
cycling,AM Peak (7-9am),30401108403,30401108402,6.698373779
cycling,AM Peak (7-9am),30401108404,30401108412,7.12478949
cycling,AM Peak (7-9am),30401108409,30504113507,9.205462341
cycling,AM Peak (7-9am),30401108410,30401108103,4.082136475
cycling,AM Peak (7-9am),30401108410,30401108117,17.40219086
cycling,AM Peak (7-9am),30401108411,30504113724,9.179060059
cycling,AM Peak (7-9am),30401108412,30305107630,9.512653992
cycling,AM Peak (7-9am),30401108412,30401108103,20.32637598
cycling,AM Peak (7-9am),30401108412,30401108111,9.430101135
cycling,AM Peak (7-9am),30401108412,30401108115,30.99577527
cycling,AM Peak (7-9am),30401108412,30401108219,18.47595959
cycling,AM Peak (7-9am),30401108412,30401108404,30.85528973
cycling,AM Peak (7-9am),30401108412,30401108409,9.205462341
cycling,AM Peak (7-9am),30401108412,30402108702,29.52316742
cycling,AM Peak (7-9am),30401108412,30403109301,15.09264215
cycling,AM Peak (7-9am),30401108412,30403109418,57.67864026
cycling,AM Peak (7-9am),30401108412,30403109423,15.53100177
cycling,AM Peak (7-9am),30401108412,30403109430,17.01041034
cycling,AM Peak (7-9am),30401108412,30501111014,10.18556824
cycling,AM Peak (7-9am),30401108412,30504113512,7.335732422
cycling,AM Peak (7-9am),30401108420,30401108117,5.768498474
cycling,AM Peak (7-9am),30401108505,30203103908,7.913616699
cycling,AM Peak (7-9am),30401108505,30401108112,5.768498474
cycling,AM Peak (7-9am),30401108505,30401108210,15.97912488
cycling,AM Peak (7-9am),30401108505,30401108211,33.9706853
cycling,AM Peak (7-9am),30401108505,30402109101,7.335732422
cycling,AM Peak (7-9am),30401108505,30403109216,22.78392981
cycling,AM Peak (7-9am),30401108505,30403109430,9.087042847
cycling,AM Peak (7-9am),30401108505,30503113122,9.321303101
cycling,AM Peak (7-9am),30401108510,30401108505,7.913616699
cycling,AM Peak (7-9am),30402108605,30402108612,7.12478949
cycling,AM Peak (7-9am),30402108605,30402108628,10.94391638
cycling,AM Peak (7-9am),30402108612,30402108605,7.12478949
cycling,AM Peak (7-9am),30402108612,30402108614,52.87267896
cycling,AM Peak (7-9am),30402108612,30402108903,24.82485999
cycling,AM Peak (7-9am),30402108612,30402109010,14.21387024
cycling,AM Peak (7-9am),30402108612,30402109012,5.678556152
cycling,AM Peak (7-9am),30402108612,30501111019,13.39919617
cycling,AM Peak (7-9am),30402108614,30402108612,9.321303101
cycling,AM Peak (7-9am),30402108614,30402108626,22.00531757
cycling,AM Peak (7-9am),30402108626,30402108614,9.321303101
cycling,AM Peak (7-9am),30402108626,30402108628,6.646672516
cycling,AM Peak (7-9am),30402108628,30304107116,29.58048834
cycling,AM Peak (7-9am),30402108703,30402108717,6.452692505
cycling,AM Peak (7-9am),30402108716,30402108703,6.452692505
cycling,AM Peak (7-9am),30402108717,30203103603,12.87075339
cycling,AM Peak (7-9am),30402108717,30301105011,7.90936853
cycling,AM Peak (7-9am),30402108717,30402108714,24.82485999
cycling,AM Peak (7-9am),30402108717,30402108716,6.452692505
cycling,AM Peak (7-9am),30402108717,30402108816,29.0222453
cycling,AM Peak (7-9am),30402108717,30402109010,40.71306183
cycling,AM Peak (7-9am),30402108717,30403109301,22.0068172
cycling,AM Peak (7-9am),30402108717,30403109518,45.47906543
cycling,AM Peak (7-9am),30402108717,30501110536,6.733466797
cycling,AM Peak (7-9am),30402108717,30501111108,6.306274689
cycling,AM Peak (7-9am),30402108717,30501111202,7.76950824
cycling,AM Peak (7-9am),30402108717,30504113214,16.82709558
cycling,AM Peak (7-9am),30402108717,30504113310,9.512653992
cycling,AM Peak (7-9am),30402108803,30303106044,7.90936853
cycling,AM Peak (7-9am),30402108803,30402108717,9.205462341
cycling,AM Peak (7-9am),30402108803,30403109418,21.03653827
cycling,AM Peak (7-9am),30402108805,30303106032,5.257574829
cycling,AM Peak (7-9am),30402108805,30402108803,28.55438812
cycling,AM Peak (7-9am),30402108805,30402108815,29.9910246
cycling,AM Peak (7-9am),30402108805,30402108903,22.12323877
cycling,AM Peak (7-9am),30402108805,30403109407,31.92469684
cycling,AM Peak (7-9am),30402108805,30501111103,9.519827637
cycling,AM Peak (7-9am),30402108805,30501111115,15.12589117
cycling,AM Peak (7-9am),30402108815,30402108803,17.30701013
cycling,AM Peak (7-9am),30402108816,30402108803,17.19116937
cycling,AM Peak (7-9am),30402108816,30402109001,9.501238525
cycling,AM Peak (7-9am),30402108903,30401108405,2.41152063
cycling,AM Peak (7-9am),30402108903,30402108805,7.90936853
cycling,AM Peak (7-9am),30402108903,30504113309,9.321303101
cycling,AM Peak (7-9am),30402109001,30401108105,9.205462341
cycling,AM Peak (7-9am),30402109001,30401108111,12.85099353
cycling,AM Peak (7-9am),30402109001,30401108419,8.524235046
cycling,AM Peak (7-9am),30402109001,30402108803,21.52666223
cycling,AM Peak (7-9am),30402109001,30402108816,21.74757574
cycling,AM Peak (7-9am),30402109001,30402109004,21.15237903
cycling,AM Peak (7-9am),30402109001,30402109005,5.257574829
cycling,AM Peak (7-9am),30402109001,30402109007,35.28858847
cycling,AM Peak (7-9am),30402109001,30402109010,16.24010638
cycling,AM Peak (7-9am),30402109001,30402109017,7.10693512
cycling,AM Peak (7-9am),30402109001,30403109430,14.44266754
cycling,AM Peak (7-9am),30402109001,30403109615,7.134725952
cycling,AM Peak (7-9am),30402109001,30501110533,10.18556824
cycling,AM Peak (7-9am),30402109001,30501110536,7.335732422
cycling,AM Peak (7-9am),30402109001,30504113715,54.66346466
cycling,AM Peak (7-9am),30402109005,30402109001,5.257574829
cycling,AM Peak (7-9am),30402109007,30403109418,6.418060883
cycling,AM Peak (7-9am),30402109007,30403109423,9.205462341
cycling,AM Peak (7-9am),30402109007,30501111008,2.145971786
cycling,AM Peak (7-9am),30402109010,30403109407,7.90936853
cycling,AM Peak (7-9am),30402109017,30402109010,7.10693512
cycling,AM Peak (7-9am),30402109019,30404110309,2.633476746
cycling,AM Peak (7-9am),30402109111,30402108615,5.253997131
cycling,AM Peak (7-9am),30402109111,30402108702,8.473383972
cycling,AM Peak (7-9am),30402109111,30402109007,23.23367078
cycling,AM Peak (7-9am),30402109111,30402109010,18.63657196
cycling,AM Peak (7-9am),30402109111,30403109615,9.087042847
cycling,AM Peak (7-9am),30402109111,30501111001,35.77089807
cycling,AM Peak (7-9am),30402109111,30504113214,19.59328912
cycling,AM Peak (7-9am),30403109201,30403109202,6.646672516
cycling,AM Peak (7-9am),30403109201,30403109214,6.97445636
cycling,AM Peak (7-9am),30403109202,30402109001,6.646672516
cycling,AM Peak (7-9am),30403109202,30403109210,5.768498474
cycling,AM Peak (7-9am),30403109203,30403109210,21.95079041
cycling,AM Peak (7-9am),30403109203,30503112403,9.430101135
cycling,AM Peak (7-9am),30403109209,30403109210,12.87075339
cycling,AM Peak (7-9am),30403109210,30202102812,6.733466797
cycling,AM Peak (7-9am),30403109210,30302105910,6.97445636
cycling,AM Peak (7-9am),30403109210,30302105911,5.768498474
cycling,AM Peak (7-9am),30403109210,30305107421,6.418060883
cycling,AM Peak (7-9am),30403109210,30402108708,10.9753952
cycling,AM Peak (7-9am),30403109210,30403109202,5.768498474
cycling,AM Peak (7-9am),30403109210,30403109203,76.33320068
cycling,AM Peak (7-9am),30403109210,30403109416,13.56445264
cycling,AM Peak (7-9am),30403109210,30403109518,9.087042847
cycling,AM Peak (7-9am),30403109210,30501110531,6.452692505
cycling,AM Peak (7-9am),30403109215,30403109508,6.845187134
cycling,AM Peak (7-9am),30403109216,30403109615,8.287864197
cycling,AM Peak (7-9am),30403109301,30402108717,7.978608765
cycling,AM Peak (7-9am),30403109301,30403109311,7.90936853
cycling,AM Peak (7-9am),30403109302,30302105339,8.756179993
cycling,AM Peak (7-9am),30403109302,30403109311,11.1135083
cycling,AM Peak (7-9am),30403109306,30302105315,8.013201111
cycling,AM Peak (7-9am),30403109306,30306107829,7.90936853
cycling,AM Peak (7-9am),30403109311,30302105516,7.90936853
cycling,AM Peak (7-9am),30403109311,30302105911,8.600818726
cycling,AM Peak (7-9am),30403109311,30304106809,5.253997131
cycling,AM Peak (7-9am),30403109311,30305107630,10.9753952
cycling,AM Peak (7-9am),30403109311,30305107632,13.58633142
cycling,AM Peak (7-9am),30403109311,30401108105,6.510358582
cycling,AM Peak (7-9am),30403109311,30401108117,10.77067535
cycling,AM Peak (7-9am),30403109311,30403109301,16.19723273
cycling,AM Peak (7-9am),30403109311,30403109302,19.86968829
cycling,AM Peak (7-9am),30403109311,30403109306,42.47583136
cycling,AM Peak (7-9am),30403109311,30403109430,17.40219086
cycling,AM Peak (7-9am),30403109311,30501111001,19.03377179
cycling,AM Peak (7-9am),30403109401,30203103807,8.756179993
cycling,AM Peak (7-9am),30403109402,30403109401,8.186981689
cycling,AM Peak (7-9am),30403109402,30403109407,12.27885706
cycling,AM Peak (7-9am),30403109402,30403109411,49.07107874
cycling,AM Peak (7-9am),30403109402,30403109418,15.08554388
cycling,AM Peak (7-9am),30403109402,30403109430,14.41972711
cycling,AM Peak (7-9am),30403109402,30404110201,7.76950824
cycling,AM Peak (7-9am),30403109402,30501110518,9.179060059
cycling,AM Peak (7-9am),30403109402,30504113420,14.41972711
cycling,AM Peak (7-9am),30403109402,30504113715,22.96690259
cycling,AM Peak (7-9am),30403109407,30402108714,7.90936853
cycling,AM Peak (7-9am),30403109407,30403109402,5.768498474
cycling,AM Peak (7-9am),30403109407,30403109615,9.321303101
cycling,AM Peak (7-9am),30403109407,30501110531,7.978608765
cycling,AM Peak (7-9am),30403109411,30403109428,51.57033429
cycling,AM Peak (7-9am),30403109416,30403109402,8.186981689
cycling,AM Peak (7-9am),30403109418,30401108117,9.430101135
cycling,AM Peak (7-9am),30403109418,30403109417,7.978608765
cycling,AM Peak (7-9am),30403109418,30504113724,10.18556824
cycling,AM Peak (7-9am),30403109418,30504113732,10.9753952
cycling,AM Peak (7-9am),30403109423,30302105810,8.186981689
cycling,AM Peak (7-9am),30403109423,30403109210,8.258651489
cycling,AM Peak (7-9am),30403109423,30403109416,7.90936853
cycling,AM Peak (7-9am),30403109423,30403109613,7.90936853
cycling,AM Peak (7-9am),30403109423,30504113529,9.205462341
cycling,AM Peak (7-9am),30403109428,30403109407,31.02073029
cycling,AM Peak (7-9am),30403109430,30302105903,12.16297107
cycling,AM Peak (7-9am),30403109430,30304107008,6.418060883
cycling,AM Peak (7-9am),30403109430,30305107625,8.524235046
cycling,AM Peak (7-9am),30403109430,30401108117,7.90936853
cycling,AM Peak (7-9am),30403109430,30402109001,7.335732422
cycling,AM Peak (7-9am),30403109430,30403109210,18.17627325
cycling,AM Peak (7-9am),30403109430,30403109311,8.578762207
cycling,AM Peak (7-9am),30403109430,30403109405,6.799410217
cycling,AM Peak (7-9am),30403109430,30403109407,15.01630365
cycling,AM Peak (7-9am),30403109430,30403109410,13.10449512
cycling,AM Peak (7-9am),30403109430,30403109411,23.70889838
cycling,AM Peak (7-9am),30403109430,30403109418,8.82342865
cycling,AM Peak (7-9am),30403109430,30403109423,18.17408569
cycling,AM Peak (7-9am),30403109430,30403109424,8.287864197
cycling,AM Peak (7-9am),30403109430,30403109609,90.31235522
cycling,AM Peak (7-9am),30403109430,30403109615,49.82944592
cycling,AM Peak (7-9am),30403109430,30501111029,6.326192841
cycling,AM Peak (7-9am),30403109430,30501111106,8.186981689
cycling,AM Peak (7-9am),30403109430,30504113523,8.186981689
cycling,AM Peak (7-9am),30403109430,30504113721,23.86141113
cycling,AM Peak (7-9am),30403109430,30504113730,15.42721838
cycling,AM Peak (7-9am),30403109508,30302105911,7.197184509
cycling,AM Peak (7-9am),30403109508,30303106032,7.12478949
cycling,AM Peak (7-9am),30403109508,30403109201,6.97445636
cycling,AM Peak (7-9am),30403109508,30403109207,22.00531757
cycling,AM Peak (7-9am),30403109508,30403109302,7.913616699
cycling,AM Peak (7-9am),30403109508,30403109430,7.10693512
cycling,AM Peak (7-9am),30403109508,30403109510,5.257574829
cycling,AM Peak (7-9am),30403109508,30403109518,40.60223373
cycling,AM Peak (7-9am),30403109508,30403109519,22.65778125
cycling,AM Peak (7-9am),30403109508,30501110519,9.501238525
cycling,AM Peak (7-9am),30403109508,30501110531,9.205462341
cycling,AM Peak (7-9am),30403109508,30501111026,9.528567566
cycling,AM Peak (7-9am),30403109508,30504113707,10.18556824
cycling,AM Peak (7-9am),30403109515,30403109508,6.698373779
cycling,AM Peak (7-9am),30403109518,30302105526,9.501238525
cycling,AM Peak (7-9am),30403109609,30403109418,20.496513
cycling,AM Peak (7-9am),30403109609,30403109430,20.37401752
cycling,AM Peak (7-9am),30403109613,30201102431,9.512653992
cycling,AM Peak (7-9am),30403109613,30202103101,12.06212109
cycling,AM Peak (7-9am),30403109613,30305107625,5.768498474
cycling,AM Peak (7-9am),30403109613,30403109423,24.05523682
cycling,AM Peak (7-9am),30403109613,30403109609,43.56565332
cycling,AM Peak (7-9am),30403109613,30403109615,9.8813703
cycling,AM Peak (7-9am),30403109613,30501110513,5.257574829
cycling,AM Peak (7-9am),30403109613,30501110531,6.733466797
cycling,AM Peak (7-9am),30403109615,30403109430,8.949238403
cycling,AM Peak (7-9am),30403109615,30403109613,9.8813703
cycling,AM Peak (7-9am),30403109615,30403109701,9.321303101
cycling,AM Peak (7-9am),30403109706,30504113419,9.519827637
cycling,AM Peak (7-9am),30403109711,30402109001,11.67563571
cycling,AM Peak (7-9am),30403109713,30504113715,0.78084404
cycling,AM Peak (7-9am),30403109715,30302105226,7.393825378
cycling,AM Peak (7-9am),30403109715,30401108405,10.97173102
cycling,AM Peak (7-9am),30403109715,30403109416,7.913616699
cycling,AM Peak (7-9am),30403109715,30403109615,34.20267389
cycling,AM Peak (7-9am),30403109715,30501110903,6.418060883
cycling,AM Peak (7-9am),30403109715,30501111115,14.99751935
cycling,AM Peak (7-9am),30403109715,30502111512,11.26547992
cycling,AM Peak (7-9am),30403109715,30504113709,31.43190369
cycling,AM Peak (7-9am),30404109807,30404110112,24.70901923
cycling,AM Peak (7-9am),30404109807,30404110122,6.67915863
cycling,AM Peak (7-9am),30404109807,30503112706,15.49731793
cycling,AM Peak (7-9am),30404110005,30103101711,9.519827637
cycling,AM Peak (7-9am),30404110005,30202102830,13.11703174
cycling,AM Peak (7-9am),30404110005,30501110536,11.28365009
cycling,AM Peak (7-9am),30404110101,30501110523,11.84010944
cycling,AM Peak (7-9am),30404110107,30501110518,5.141306
cycling,AM Peak (7-9am),30404110116,30203103603,6.200614777
cycling,AM Peak (7-9am),30404110116,30404110101,7.90936853
cycling,AM Peak (7-9am),30404110116,30404110416,13.42125824
cycling,AM Peak (7-9am),30404110122,30202103315,7.758455383
cycling,AM Peak (7-9am),30404110201,30403109402,7.76950824
cycling,AM Peak (7-9am),30404110301,30404110116,14.41972711
cycling,AM Peak (7-9am),30404110301,30404110303,7.065530945
cycling,AM Peak (7-9am),30404110301,30404110322,16.54119476
cycling,AM Peak (7-9am),30404110301,30404110331,7.890919861
cycling,AM Peak (7-9am),30404110301,30501111032,6.513026581
cycling,AM Peak (7-9am),30404110303,30103102031,11.07387671
cycling,AM Peak (7-9am),30404110303,30203103603,9.179060059
cycling,AM Peak (7-9am),30404110303,30302105820,13.10449512
cycling,AM Peak (7-9am),30404110303,30404110005,12.16297107
cycling,AM Peak (7-9am),30404110303,30404110301,22.4906554
cycling,AM Peak (7-9am),30404110303,30404110309,82.75287585
cycling,AM Peak (7-9am),30404110303,30404110324,12.16297107
cycling,AM Peak (7-9am),30404110303,30501110519,6.418060883
cycling,AM Peak (7-9am),30404110303,30501110531,15.33871301
cycling,AM Peak (7-9am),30404110303,30501111001,11.46256116
cycling,AM Peak (7-9am),30404110303,30504113208,22.82275604
cycling,AM Peak (7-9am),30404110303,30504113309,7.065530945
cycling,AM Peak (7-9am),30404110303,30504113504,8.287864197
cycling,AM Peak (7-9am),30404110303,30504113611,13.10449512
cycling,AM Peak (7-9am),30404110309,30404110303,27.45219299
cycling,AM Peak (7-9am),30404110309,30404110331,28.17558063
cycling,AM Peak (7-9am),30404110309,30501111108,7.978608765
cycling,AM Peak (7-9am),30404110317,30404110301,13.846091
cycling,AM Peak (7-9am),30404110322,30202103225,6.418060883
cycling,AM Peak (7-9am),30404110322,30404110116,15.85996747
cycling,AM Peak (7-9am),30404110322,30404110301,26.25393243
cycling,AM Peak (7-9am),30404110322,30404110303,6.418060883
cycling,AM Peak (7-9am),30404110322,30404110309,15.49645862
cycling,AM Peak (7-9am),30404110322,30404110317,13.846091
cycling,AM Peak (7-9am),30404110322,30404110325,5.257574829
cycling,AM Peak (7-9am),30404110322,30501110621,11.46256116
cycling,AM Peak (7-9am),30404110322,30501110708,6.617271759
cycling,AM Peak (7-9am),30404110322,30501111101,5.768498474
cycling,AM Peak (7-9am),30404110322,30501111108,13.58633142
cycling,AM Peak (7-9am),30404110322,30501111109,20.593383
cycling,AM Peak (7-9am),30404110322,30503112104,7.727809692
cycling,AM Peak (7-9am),30404110322,30504113210,27.33136456
cycling,AM Peak (7-9am),30404110322,30504113231,26.69366632
cycling,AM Peak (7-9am),30404110323,30404110301,8.473383972
cycling,AM Peak (7-9am),30404110323,30404110331,23.75789117
cycling,AM Peak (7-9am),30404110324,30404110311,12.16297107
cycling,AM Peak (7-9am),30404110331,30202102914,18.70602087
cycling,AM Peak (7-9am),30404110331,30202103131,12.41517099
cycling,AM Peak (7-9am),30404110331,30203103603,20.82528668
cycling,AM Peak (7-9am),30404110331,30403109713,15.88797729
cycling,AM Peak (7-9am),30404110331,30404110120,6.418060883
cycling,AM Peak (7-9am),30404110331,30404110301,26.78065936
cycling,AM Peak (7-9am),30404110331,30404110309,83.81922815
cycling,AM Peak (7-9am),30404110331,30404110323,52.6773941
cycling,AM Peak (7-9am),30404110331,30501110516,7.727809692
cycling,AM Peak (7-9am),30404110331,30501110528,8.756179993
cycling,AM Peak (7-9am),30404110331,30504113201,50.18423547
cycling,AM Peak (7-9am),30404110331,30504113207,13.10449512
cycling,AM Peak (7-9am),30404110333,30404110331,11.90424734
cycling,AM Peak (7-9am),30404110411,30202103225,5.768498474
cycling,AM Peak (7-9am),30404110411,30404110007,5.206218719
cycling,AM Peak (7-9am),30404110416,30404110120,6.803359253
cycling,AM Peak (7-9am),30404110423,30504113208,8.83724115
cycling,AM Peak (7-9am),30501110519,30404109808,7.727809692
cycling,AM Peak (7-9am),30501110519,30501111001,18.70602087
cycling,AM Peak (7-9am),30501110522,30501110519,9.519827637
cycling,AM Peak (7-9am),30501110528,30501110531,18.27600763
cycling,AM Peak (7-9am),30501110530,30501110522,8.756179993
cycling,AM Peak (7-9am),30501110531,30101100420,1.859387009
cycling,AM Peak (7-9am),30501110531,30103101401,7.593210815
cycling,AM Peak (7-9am),30501110531,30304107111,7.978608765
cycling,AM Peak (7-9am),30501110531,30501110534,1.616188858
cycling,AM Peak (7-9am),30501110531,30501110536,2.270915085
cycling,AM Peak (7-9am),30501110531,30501110621,1.854137695
cycling,AM Peak (7-9am),30501110531,30501111014,1.332496231
cycling,AM Peak (7-9am),30501110531,30502111510,35.5889671
cycling,AM Peak (7-9am),30501110531,30502111718,7.506051941
cycling,AM Peak (7-9am),30501110532,30501110618,1.906238464
cycling,AM Peak (7-9am),30501110534,30501110531,11.13601649
cycling,AM Peak (7-9am),30501110536,30103102126,5.257574829
cycling,AM Peak (7-9am),30501110536,30501110531,7.4761521
cycling,AM Peak (7-9am),30501110536,30501111108,9.519827637
cycling,AM Peak (7-9am),30501110536,30503112409,5.253997131
cycling,AM Peak (7-9am),30501110538,30303106032,8.258651489
cycling,AM Peak (7-9am),30501110541,30501110513,6.617898987
cycling,AM Peak (7-9am),30501110541,30503112614,13.39919617
cycling,AM Peak (7-9am),30501110541,30504113714,1.72340712
cycling,AM Peak (7-9am),30501110601,30501110519,8.746172119
cycling,AM Peak (7-9am),30501110610,30501110601,10.24102255
cycling,AM Peak (7-9am),30501110612,30302105315,29.53449402
cycling,AM Peak (7-9am),30501110621,30501111115,28.05545599
cycling,AM Peak (7-9am),30501110623,30502111309,7.506051941
cycling,AM Peak (7-9am),30501110703,30302105408,25.1768764
cycling,AM Peak (7-9am),30501110703,30303106023,7.890919861
cycling,AM Peak (7-9am),30501110703,30303106615,28.2254621
cycling,AM Peak (7-9am),30501110703,30304106711,8.258651489
cycling,AM Peak (7-9am),30501110703,30403109433,15.5865271
cycling,AM Peak (7-9am),30501110703,30501110531,88.58646478
cycling,AM Peak (7-9am),30501110703,30501110621,15.43728735
cycling,AM Peak (7-9am),30501110703,30501111001,7.762104492
cycling,AM Peak (7-9am),30501110703,30501111014,7.875589478
cycling,AM Peak (7-9am),30501110703,30501111204,37.35108243
cycling,AM Peak (7-9am),30501110703,30501111208,29.13808606
cycling,AM Peak (7-9am),30501110703,30503113004,11.07387671
cycling,AM Peak (7-9am),30501110714,30302105802,3.453228546
cycling,AM Peak (7-9am),30501110816,30303106107,3.030344711
cycling,AM Peak (7-9am),30501110908,30101100328,13.27090131
cycling,AM Peak (7-9am),30501110908,30501110619,11.28365009
cycling,AM Peak (7-9am),30501110908,30501110903,11.82104266
cycling,AM Peak (7-9am),30501110908,30503111915,16.13360144
cycling,AM Peak (7-9am),30501110919,30503112409,6.97445636
cycling,AM Peak (7-9am),30501110931,30501110908,8.408376038
cycling,AM Peak (7-9am),30501111001,30101100306,1.31932048
cycling,AM Peak (7-9am),30501111001,30305107327,10.94391638
cycling,AM Peak (7-9am),30501111001,30501110805,6.799410217
cycling,AM Peak (7-9am),30501111001,30501111115,9.205462341
cycling,AM Peak (7-9am),30501111001,30502111503,20.04455829
cycling,AM Peak (7-9am),30501111001,30504113505,5.257574829
cycling,AM Peak (7-9am),30501111013,30501110619,7.335732422
cycling,AM Peak (7-9am),30501111014,30302105217,9.205462341
cycling,AM Peak (7-9am),30501111035,30501111022,10.54307379
cycling,AM Peak (7-9am),30501111037,30404109804,8.578762207
cycling,AM Peak (7-9am),30501111037,30504113419,14.33207867
cycling,AM Peak (7-9am),30501111101,30302105605,9.648473999
cycling,AM Peak (7-9am),30501111103,30501110519,13.58633142
cycling,AM Peak (7-9am),30501111108,30202102830,9.338644897
cycling,AM Peak (7-9am),30501111108,30503111911,10.45608472
cycling,AM Peak (7-9am),30501111109,30502111308,9.8813703
cycling,AM Peak (7-9am),30501111109,30503112843,7.90936853
cycling,AM Peak (7-9am),30501111109,30504113717,9.8813703
cycling,AM Peak (7-9am),30501111110,30503112907,7.335732422
cycling,AM Peak (7-9am),30501111112,30501110519,58.85504425
cycling,AM Peak (7-9am),30501111112,30501110531,30.85588165
cycling,AM Peak (7-9am),30501111112,30501110536,26.92304126
cycling,AM Peak (7-9am),30501111112,30501110607,9.519827637
cycling,AM Peak (7-9am),30501111112,30501111032,7.913616699
cycling,AM Peak (7-9am),30501111112,30501111109,17.43668958
cycling,AM Peak (7-9am),30501111112,30501111115,7.889146484
cycling,AM Peak (7-9am),30501111112,30501111204,6.306274689
cycling,AM Peak (7-9am),30501111112,30504113721,26.71332343
cycling,AM Peak (7-9am),30501111112,30504113731,6.418060883
cycling,AM Peak (7-9am),30501111115,30101100203,9.087042847
cycling,AM Peak (7-9am),30501111115,30302105208,7.913616699
cycling,AM Peak (7-9am),30501111115,30302105928,8.186981689
cycling,AM Peak (7-9am),30501111115,30403109715,8.258651489
cycling,AM Peak (7-9am),30501111115,30501110519,9.179060059
cycling,AM Peak (7-9am),30501111115,30502111308,9.512653992
cycling,AM Peak (7-9am),30501111115,30503112108,15.89507556
cycling,AM Peak (7-9am),30501111115,30503112905,9.8813703
cycling,AM Peak (7-9am),30501111204,30303106324,6.799410217
cycling,AM Peak (7-9am),30501111204,30304106711,7.978608765
cycling,AM Peak (7-9am),30501111204,30501110513,18.58334607
cycling,AM Peak (7-9am),30501111204,30501110519,8.902700562
cycling,AM Peak (7-9am),30501111204,30501110531,11.46256116
cycling,AM Peak (7-9am),30501111204,30501110703,7.335732422
cycling,AM Peak (7-9am),30501111204,30501111013,13.84580298
cycling,AM Peak (7-9am),30501111204,30501111026,13.58633142
cycling,AM Peak (7-9am),30501111204,30501111217,22.00531757
cycling,AM Peak (7-9am),30501111204,30503112614,8.186981689
cycling,AM Peak (7-9am),30501111204,30503112620,5.0933927
cycling,AM Peak (7-9am),30501111206,30501111202,2.801515373
cycling,AM Peak (7-9am),30501111208,30302105408,17.30701013
cycling,AM Peak (7-9am),30502111301,30301104804,9.528567566
cycling,AM Peak (7-9am),30502111301,30301104814,1.762595764
cycling,AM Peak (7-9am),30502111308,30103101701,6.452692505
cycling,AM Peak (7-9am),30502111308,30403109615,12.16297107
cycling,AM Peak (7-9am),30502111308,30501110622,7.832661072
cycling,AM Peak (7-9am),30502111308,30501111109,18.35475427
cycling,AM Peak (7-9am),30502111308,30502111708,6.617271759
cycling,AM Peak (7-9am),30502111310,30203103603,9.205462341
cycling,AM Peak (7-9am),30502111410,30301105102,25.83266864
cycling,AM Peak (7-9am),30502111503,30503112112,26.09816254
cycling,AM Peak (7-9am),30502111503,30503113111,5.678556152
cycling,AM Peak (7-9am),30502111503,30504113230,9.8813703
cycling,AM Peak (7-9am),30502111510,30501110703,22.90495264
cycling,AM Peak (7-9am),30502111510,30502111609,7.335732422
cycling,AM Peak (7-9am),30502111702,30101100437,5.249210602
cycling,AM Peak (7-9am),30502111702,30102101325,6.646672516
cycling,AM Peak (7-9am),30502111702,30103101401,10.54307379
cycling,AM Peak (7-9am),30502111702,30301104802,12.39613992
cycling,AM Peak (7-9am),30502111702,30301104808,17.16476709
cycling,AM Peak (7-9am),30502111702,30301104816,11.1135083
cycling,AM Peak (7-9am),30502111702,30301104817,17.30701013
cycling,AM Peak (7-9am),30502111702,30302105803,7.335732422
cycling,AM Peak (7-9am),30502111702,30303106428,8.258651489
cycling,AM Peak (7-9am),30502111702,30501110531,18.17127527
cycling,AM Peak (7-9am),30502111702,30502111609,7.62163324
cycling,AM Peak (7-9am),30502111702,30502111728,7.762104492
cycling,AM Peak (7-9am),30502111702,30502111729,9.648473999
cycling,AM Peak (7-9am),30502111728,30301104804,18.95121893
cycling,AM Peak (7-9am),30502111729,30301104814,9.648473999
cycling,AM Peak (7-9am),30502111731,30301104814,6.418060883
cycling,AM Peak (7-9am),30502111808,30501111030,6.733466797
cycling,AM Peak (7-9am),30502111808,30502111802,11.1135083
cycling,AM Peak (7-9am),30502111808,30502111810,28.55019788
cycling,AM Peak (7-9am),30502111809,30302105315,1.562192619
cycling,AM Peak (7-9am),30502111810,30502111808,11.1135083
cycling,AM Peak (7-9am),30503111911,30203103603,7.197184509
cycling,AM Peak (7-9am),30503111911,30203103701,14.05998401
cycling,AM Peak (7-9am),30503111911,30501111108,10.45608472
cycling,AM Peak (7-9am),30503111911,30502111609,13.92536292
cycling,AM Peak (7-9am),30503111911,30503111912,6.552053955
cycling,AM Peak (7-9am),30503111911,30503112108,16.84914734
cycling,AM Peak (7-9am),30503111911,30503112206,50.76994562
cycling,AM Peak (7-9am),30503111911,30503112401,10.94391638
cycling,AM Peak (7-9am),30503111911,30503112501,9.430101135
cycling,AM Peak (7-9am),30503112103,30202103011,8.107581238
