location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,64205,35162,5.86918,"LINESTRING(153.119925634721 -27.494069316462,153.119933569376 -27.4940168256676)",7.177248109000001,0.04212456105638062
Story Bridge Eastern-side,64282,35242,126.30709,"LINESTRING(153.1061292 -27.492016,153.1073912 -27.4921967)",7.177248109000001,0.9065373228557929
Story Bridge Eastern-side,64311,35200,81.00865,"LINESTRING(153.1076608 -27.4922353,153.1084702 -27.4923512)",7.177248109000001,0.5814191800251429
Story Bridge Eastern-side,64312,64311,9.39632,"LINESTRING(153.1084702 -27.4923512,153.108564 -27.4923651)",7.177248109000001,0.06743971995155888
Story Bridge Eastern-side,64318,167715,26.20429,"LINESTRING(153.1094626 -27.4924982,153.1097242 -27.4925369)",7.177248109000001,0.18807469085018763
Story Bridge Eastern-side,64430,167645,13.24317,"LINESTRING(153.1086575 -27.4923789,153.1087897 -27.4923985)",7.177248109000001,0.09504951683966553
Story Bridge Eastern-side,64504,63273,51.76802,"LINESTRING(153.1042283 -27.4917373,153.1047443 -27.4918177)",7.177248109000001,0.3715519236516742
Story Bridge Eastern-side,64721,64725,24.016,"LINESTRING(153.0264325 -27.5278486,153.0264743 -27.5276351)",7.890919861,0.189508331381776
Story Bridge Eastern-side,64722,45915,90.86948,"LINESTRING(153.0265569 -27.5271984,153.0266813 -27.5263859)",7.890919861,0.7170437844907424
Story Bridge Eastern-side,64725,64722,49.07469,"LINESTRING(153.0264743 -27.5276351,153.0265569 -27.5271984)",7.890919861,0.38724444599341806
Story Bridge Eastern-side,64734,64735,93.95962,"LINESTRING(153.0335584 -27.5303366,153.0335649 -27.5294887)",7.978608765,0.7496670476880694
Story Bridge Eastern-side,64735,93985,95.4816,"LINESTRING(153.0335649 -27.5294887,153.0338546 -27.5286794)",7.978608765,0.7618103306562239
Story Bridge Eastern-side,64747,88884,185.94498,"LINESTRING(153.0273251 -27.5219027,153.0262366 -27.5232609)",7.890919861,1.4672769357352478
Story Bridge Eastern-side,64749,64747,41.17957,"LINESTRING(153.0262366 -27.5232609,153.0266465 -27.5233284)",7.890919861,0.32494468678043975
Story Bridge Eastern-side,64841,64843,55.70858,"LINESTRING(153.1163716 -27.4979431,153.1169229 -27.4978387)",2.589456146,0.14425492486593267
Story Bridge Eastern-side,64842,167501,481.93409,"LINESTRING(153.109071 -27.4964501,153.1137893 -27.4971113)",2.589456146,1.2479471913174172
Story Bridge Eastern-side,64843,64842,329.24758,"LINESTRING(153.1137893 -27.4971113,153.1163716 -27.4979431)",2.589456146,0.8525721695866267
Story Bridge Eastern-side,64857,64841,141.45592,"LINESTRING(153.1169229 -27.4978387,153.1168139 -27.4990854)",2.589456146,0.36629390143208423
Story Bridge Eastern-side,65342,64857,46.28843,"LINESTRING(153.1167373 -27.4994975,153.1168139 -27.4990854)",2.589456146,0.11986185955219077
Story Bridge Eastern-side,66848,194805,185.93074,"LINESTRING(153.1811224 -27.5150275,153.1824815 -27.5161881)",5.183619477000001,0.963794205237023
Story Bridge Eastern-side,69832,229839,53.33346,"LINESTRING(153.2281723 -27.4895,153.2286857 -27.4893516)",1.993628632,0.10632711289962672
Story Bridge Eastern-side,69835,69837,181.44112,"LINESTRING(153.2277202 -27.486608,153.2282619 -27.4881725)",1.993628632,0.3617262118541479
Story Bridge Eastern-side,69837,69832,137.20569,"LINESTRING(153.2282619 -27.4881725,153.2286857 -27.4893516)",1.993628632,0.2735371920573161
